source_id,angular_distance,number_of_neighbours,gaia_astrometric_params,table2_oid,ra,dec,ep,vmag,sptype,dist,pmra,pmde,simbadname,original_ext_source_id
5117974602912370432,7.90578130420433E-4,1,5,157,34.74374999999999,-25.945555555555554,2000,6.33,"G8V    ",12.6,-0.22,0.44,HIP10798,10798.0
2379962604166006016,0.007797301918933582,1,5,1590,347.5654166666667,-25.93111111111111,2000,11.2,"---    ",15.6,0.72,0.02,HIP114411,114411.0
2911981886751531648,0.00533176371662658,1,5,438,91.93208333333331,-25.744722222222222,2000,11.8,"---    ",11.4,-0.18,-0.2,HIP29052,29052.0
5698188160215537920,0.004965762626679679,1,5,557,119.51833333333332,-25.62638888888889,2000,8.42,"K3V    ",18.2,0.36,-0.25,HIP38939,38939.0
5034869184758130816,0.0014703777873735287,1,5,76,16.100416666666664,-25.604722222222225,2000,9.78,"K4/K5V ",25.6,-0.03,-0.32,HIP5027,5027.0
6228895347454821888,0.0259826950440434,1,5,1000,221.50041666666664,-25.443055555555556,2000,5.15,"F0V+G  ",30.4,-0.15,-0.11,HIP72197,72197.0
4076915349748285952,0.0344773779841353,1,5,1265,276.99249999999995,-25.421666666666667,2000,2.82,"K1IIIb ",23.6,-0.04,-0.19,HIP90496,90496.0
5602386058511578368,0.004220757884201835,1,5,549,118.54541666666665,-25.303055555555556,2000,9.75,"M      ",19.5,-0.3,0.2,HIP38594,38594.0
6805455124524918400,0.005721431987083004,1,5,1428,311.52374999999995,-25.270833333333332,2000,4.13,"F5V    ",14.6,-0.05,-0.16,HIP102485,102485.0
5040737312674978816,0.0038635311420414055,1,5,88,18.19208333333333,-25.235555555555557,2000,9.55,"K4V    ",22.0,0.13,0.02,HIP5663,5663.0
3498481519515679872,0.011149822163496685,1,5,865,192.04458333333332,-24.80638888888889,2000,8.9,"K4/K5V ",19.8,-0.31,0.17,HIP62472,62472.0
3498481592531208576,0.07413387440762026,1,5,864,192.04166666666666,-24.804444444444446,2000,9.9,"K0     ",18.7,-0.31,0.17,HIP62471,62471.0
3489338019474978176,0.04203135177087803,1,5,819,182.10333333333332,-24.72861111111111,2000,4.02,"F0IV/V ",14.7,0.1,-0.04,HIP59199,59199.0
6049221163063960320,0.011676149750147817,1,5,1121,245.78166666666664,-24.709722222222222,2000,10.2,"M2     ",16.8,-0.35,-0.68,HIP80268,80268.0
3536123338748976256,0.0027189357276929554,1,5,757,167.38041666666663,-24.59861111111111,2000,10.4,"M:     ",10.6,-0.8,-0.45,HIP54532,54532.0
5470514142863169280,0.0065728792933177705,1,5,736,161.65374999999997,-24.585277777777776,2000,9.37,"K5V    ",20.1,-0.14,-0.11,HIP52708,52708.0
5085376076015097600,0.0031343892169401096,1,5,256,55.686249999999994,-24.46611111111111,2000,9.2,"K5V    ",25.9,0.02,-0.37,HIP17346,17346.0
6229442835525861120,0.0022625246880835855,1,5,1010,222.91875,-24.30388888888889,2000,7.81,"K3V    ",16.9,-0.94,-0.43,HIP72688,72688.0
6770313530317154560,0.003036175669616913,1,5,1327,288.88833333333326,-24.179166666666667,2000,6.25,"F8V    ",27.0,0.11,-0.1,HIP94645,94645.0
5038817840251308288,0.0059863923240917735,1,5,108,23.315833333333334,-24.17777777777778,2000,6.97,"K0V    ",19.5,0.27,-0.16,HIP7235,7235.0
4111251723529610240,0.007443649551081878,1,5,1197,261.5925,-24.17527777777778,2000,4.16,"A3IV:m ",25.6,0.0,-0.12,HIP85340,85340.0
3492633633781166336,0.0037973156197240766,1,5,812,179.54874999999998,-23.92361111111111,2000,8.7,"K3V    ",26.0,-0.17,-0.05,HIP58374,58374.0
5663558453071724288,0.004927636988469879,1,5,663,145.55999999999997,-23.915555555555553,2000,4.93,"G0V    ",14.8,-0.4,0.26,HIP47592,47592.0
5078091055566935296,0.007455935560601445,1,5,209,44.34916666666666,-23.861944444444447,2000,5.44,"A5IV/V ",48.6,0.1,-0.04,HIP13782,13782.0
4111366313257506560,0.0018132086424206446,1,5,1199,262.2775,-23.83611111111111,2000,9.61,"K5V    ",18.1,-0.29,-0.07,HIP85561,85561.0
5077970830840299520,0.015145907734025773,1,5,212,45.59791666666666,-23.624444444444446,2000,4.08,"A4V    ",26.4,-0.15,-0.06,HIP14146,14146.0
5125414998097353600,0.001151343567924186,1,5,174,39.00333333333333,-23.52111111111111,2000,8.34,"K3V    ",21.2,0.08,0.01,HIP12110,12110.0
5618420137803147008,0.0035862048500179553,1,5,528,113.57749999999999,-23.473611111111108,2000,5.06,"F6V    ",29.0,-0.09,0.0,HIP36817,36817.0
5087043652900059520,0.03314799080021149,1,5,267,56.712083333333325,-23.249722222222225,2000,4.22,"F3/F5V ",17.9,-0.16,-0.53,HIP17651,17651.0
2384342302577019264,0.002147305860116625,1,5,1585,346.7795833333333,-23.159444444444443,2000,9.62,"K5V    ",21.1,0.15,-0.25,HIP114156,114156.0
2337191189529102336,0.008421317922132049,1,5,12,1.7087499999999998,-23.1075,2000,6.19,"F2IV   ",39.0,0.1,-0.05,HIP560,560.0
3538007420643155712,0.008201564763307552,1,5,767,168.7008333333333,-23.104722222222225,2000,9.02,"K4V    ",22.6,-0.3,-0.37,HIP54922,54922.0
5077642283022422656,0.008128795769281086,1,5,196,41.678749999999994,-23.086388888888887,2000,10.2,"M0     ",23.8,0.29,0.14,HIP12961,12961.0
2349206308999273984,0.002776382522940042,1,5,63,12.891666666666666,-22.91,2000,8.95,"K5V    ",15.1,0.61,-0.28,HIP4022,4022.0
2396530698208685312,0.005875281953801315,1,5,1577,345.0670833333333,-22.524166666666666,2000,7.88,"K5/M0V ",8.14,-0.9,0.06,HIP113576,113576.0
5134635708766250752,0.010474591738546668,1,5,128,28.205,-22.434722222222224,2000,8.89,"K5/M0V ",11.0,0.84,0.0,HIP8768,8768.0
6288325222245417856,0.005833895902192485,1,5,940,207.43666666666664,-22.110833333333336,2000,8.16,"K4/K5V ",14.1,-1.75,-0.49,HIP67487,67487.0
2349940954566607488,0.011966061467990506,1,5,52,11.184999999999997,-22.00611111111111,2000,5.22,"F0V    ",27.8,-0.07,0.08,HIP3505,3505.0
4117290138348536064,0.006353915763142015,1,5,1227,265.85749999999996,-21.68305555555556,2000,4.86,"F6/F7V ",17.5,-0.1,-0.04,HIP86736,86736.0
5664814198431308288,8.432908703669437E-4,1,5,657,144.00666666666663,-21.660555555555554,2000,10.9,"K      ",8.97,0.14,-0.99,HIP47103,47103.0
2929062902976882304,0.002649408921885236,1,5,499,106.84541666666665,-21.4575,2000,11.1,"M2V:   ",17.2,0.2,-0.21,HIP34361,34361.0
6855520385765481088,0.0034531048453725487,1,5,1424,311.00249999999994,-21.355555555555558,2000,9.84,"K7V    ",26.1,0.03,-0.27,HIP102332,102332.0
5715352842388433664,0.008363437421744493,1,5,534,114.6708333333333,-21.224444444444444,2000,11.6,"M2     ",10.8,0.45,-0.47,HIP37217,37217.0
5124636303346779008,0.009929164054824476,1,5,149,33.30083333333333,-21.19638888888889,2000,9.84,"K7V    ",23.2,0.38,0.05,HIP10337,10337.0
4079684229322231040,0.019688744114632527,1,5,1280,279.7224999999999,-21.051666666666666,2000,5.85,"G5V    ",12.9,-0.07,-0.15,HIP91438,91438.0
5091077112523802112,0.010261233487950943,1,5,283,61.64499999999999,-20.853055555555557,2000,9.7,"K7     ",23.5,0.05,-0.78,HIP19165,19165.0
6628926642897745664,0.01063605291659976,1,5,1550,338.6733333333333,-20.708055555555553,2000,5.21,"F7V    ",22.7,0.22,-0.15,HIP111449,111449.0
2400808142038361088,0.010128357539453578,1,5,1553,339.69,-20.621111111111112,2000,9.06,"M0Vpe  ",8.64,0.45,-0.08,HIP111802,111802.0
3494677900774838144,0.0076055162807203746,1,5,813,179.79166666666663,-20.353611111111114,2000,7.92,"K2V    ",20.8,0.14,-0.42,HIP58451,58451.0
3551002857809627008,0.009573479628870405,1,5,740,163.37291666666664,-20.13861111111111,2000,5.23,"F6V    ",31.3,0.08,-0.24,HIP53252,53252.0
2932346628813365504,0.02387454863648603,1,5,481,103.90583333333332,-20.136388888888888,2000,4.66,"F2IV/V ",29.2,0.05,0.04,HIP33302,33302.0
2966790170574625408,0.005365728549536621,1,5,410,86.11833333333333,-20.12638888888889,2000,6.34,"F8/G0V ",25.5,-0.02,0.04,HIP27075,27075.0
2341817487782612480,0.0018257978957437145,1,5,1648,359.8683333333333,-20.034444444444446,2000,7.47,"G8V    ",25.7,0.51,-0.28,HIP118278,118278.0
3517841209157902720,0.006746623659679367,1,5,823,182.79916666666665,-19.960555555555555,2000,11.6,"---    ",12.7,-0.21,-0.18,HIP59406,59406.0
3507322593731193728,0.008393041330155162,1,5,898,198.99499999999998,-19.943055555555556,2000,5.21,"K1III  ",38.9,0.3,-0.12,HIP64725,64725.0
3507245834075862528,0.012096335917308486,1,5,895,198.54541666666663,-19.930833333333336,2000,5.31,G8III/I,38.6,-0.12,0.16,HIP64577,64577.0
6832674634380238848,0.006303786851883312,1,5,1466,320.05749999999995,-19.852222222222224,2000,9.09,"K5V    ",16.3,-0.17,-0.72,HIP105341,105341.0
2966316109264052096,0.003128406722257297,1,5,428,88.62583333333333,-19.704166666666666,2000,7.51,"G6V    ",22.7,0.09,-0.03,HIP27922,27922.0
2939555954747554176,0.07036856561322594,1,5,459,99.17083333333332,-19.25583333333333,2000,3.95,K1III+.,19.8,0.06,-0.07,HIP31592,31592.0
5107106033552702208,0.001271144936020596,1,5,261,55.980416666666656,-19.110833333333336,2000,7.1,"K2V    ",14.0,0.31,0.16,HIP17420,17420.0
2390702771185162112,0.0018637830639589477,1,5,1626,355.15791666666667,-18.98888888888889,2000,7.59,"G5V    ",26.2,0.3,-0.04,HIP116819,116819.0
4093301474693288960,0.006826095650882503,1,5,1269,277.8291666666666,-18.90861111111111,2000,6.81,"K1V    ",13.2,-0.14,-0.19,HIP90790,90790.0
5105133853288251392,0.006334165141927041,1,5,234,49.67124999999999,-18.559722222222224,2000,5.72,"F3V    ",36.5,0.12,-0.06,HIP15411,15411.0
3507879565090229888,0.015797611244075783,1,5,901,199.60125,-18.311111111111114,2000,4.74,"G5V    ",8.52,-1.07,-1.06,HIP64924,64924.0
3517119173615245824,0.0015053003439487033,1,5,836,187.13166666666666,-18.297222222222224,2000,9.24,"K4V    ",24.9,0.17,-0.18,HIP60866,60866.0
3519785523672576384,0.003194092549132537,1,5,834,186.21874999999997,-18.242222222222225,2000,11.2,"M4     ",8.88,1.1,-2.31,HIP60559,60559.0
2981583790287411200,0.0021748213664066077,1,5,379,79.71041666666666,-18.13,2000,5.96,"G0V    ",24.9,0.38,0.06,HIP24786,24786.0
6260386975385254656,0.006891277360338557,1,5,1060,235.14416666666662,-18.04888888888889,2000,8.92,"K5V    ",15.7,0.16,0.09,HIP76779,76779.0
6294928369390563968,0.015754180395368435,1,5,936,206.46124999999998,-17.968055555555555,2000,11.8,"M:     ",11.3,-0.31,-0.55,HIP67164,67164.0
6860945174279114880,0.020259978069933876,1,5,1407,307.2149999999999,-17.81361111111111,2000,4.77,"F3V    ",30.2,-0.02,-0.01,HIP101027,101027.0
2979590513145784192,0.0020177122733186902,1,5,350,73.45833333333333,-17.773333333333333,2000,10.9,"M3     ",12.3,0.41,-0.64,HIP22762,22762.0
3546521385853638912,0.07278886666491709,1,5,776,171.22041666666664,-17.683888888888887,2000,4.06,"A9V    ",25.7,-0.1,0.0,HIP55705,55705.0
2976850598890038784,0.006750236193159554,1,5,364,75.83374999999998,-17.373333333333335,2000,11.7,"K:     ",9.27,-0.23,-0.45,HIP23512,23512.0
6882963066420161664,0.012887167295000052,1,5,1437,313.13749999999993,-16.97472222222222,2000,11.4,"---    ",5.48,-0.31,0.03,HIP103039,103039.0
2980492387558410112,0.0030870338177125187,1,5,339,71.90124999999999,-16.934444444444445,2000,5.49,"G3V    ",13.3,0.13,0.17,HIP22263,22263.0
2395031273585836288,0.005110723781885757,1,5,1614,353.2058333333333,-16.845555555555553,2000,8.59,"K5/M0V ",13.9,0.34,-0.22,HIP116215,116215.0
6286606170175267840,0.002392258434605672,1,5,993,220.1295833333333,-16.209166666666665,2000,7.24,"G6V    ",23.5,-0.11,-0.07,HIP71743,71743.0
3526420114272476800,0.06811430243427073,1,5,845,188.01749999999998,-16.195833333333333,2000,4.3,"F2V    ",18.2,-0.42,-0.06,HIP61174,61174.0
2598935670597134464,0.007516094633460124,1,5,1525,333.65916666666664,-15.818333333333333,2000,6.55,"K0/K1V ",38.1,-0.01,-0.36,HIP109822,109822.0
3028470161558479232,0.07699932477392342,1,5,515,111.61083333333332,-15.770277777777778,2000,9.21,"K4V    ",25.6,0.05,-0.1,HIP36121,36121.0
5147846340973892352,0.003250797916449693,1,5,141,31.247083333333332,-15.678055555555554,2000,7.79,"K0V    ",25.5,0.02,-0.05,HIP9716,9716.0
6262024010760055424,0.007443336268709212,1,5,1065,236.0183333333333,-15.672777777777776,2000,5.41,"A6IV   ",45.0,-0.03,-0.06,HIP77060,77060.0
5686377893489291136,0.006480072481769124,1,5,679,150.40541666666667,-15.424722222222222,2000,8.65,"K3V    ",26.1,-0.25,0.03,HIP49127,49127.0
5145956864601439488,0.0031084754579470426,1,5,169,37.92708333333333,-15.273333333333333,2000,8.67,"K2V    ",26.1,-0.08,-0.12,HIP11759,11759.0
2996171698248345984,0.03919629848835919,1,5,415,86.73874999999998,-14.821944444444444,2000,3.55,"A2Vann ",21.5,-0.01,0.0,HIP27288,27288.0
3526876102361317760,4.304471902942242E-4,1,5,849,188.49874999999997,-14.63861111111111,2000,9.1,"K3/K4V ",25.5,-0.5,-0.03,HIP61329,61329.0
2419885149815948416,0.005870650260298937,1,5,1629,355.68041666666664,-14.544722222222221,2000,4.49,"B9V    ",47.2,0.1,-0.07,HIP116971,116971.0
4103671239732631936,0.015847904064410407,1,5,1279,279.68625,-14.490277777777777,2000,11.2,"M1V:   ",12.7,0.11,-0.57,HIP91430,91430.0
2419964589531462784,0.08066497445479041,1,5,1623,354.94624999999996,-14.221944444444444,2000,4.97,"A7IV   ",41.0,0.05,-0.06,HIP116758,116758.0
2995725777561177472,0.016823273130762872,1,5,430,89.10125,-14.167499999999999,2000,3.71,"F1V    ",15.0,-0.04,0.14,HIP28103,28103.0
3528092265300901760,0.005362988968656732,1,5,846,188.14999999999998,-13.858888888888888,2000,5.74,"F3IV/V ",36.9,-0.15,-0.05,HIP61212,61212.0
5725122999630404096,0.005249783191809482,1,5,566,122.66583333333331,-13.799166666666666,2000,5.53,"F7V    ",22.4,-0.25,0.06,HIP40035,40035.0
3750995604764854400,0.0028059254466428953,1,5,729,160.55541666666664,-13.7875,2000,6.79,"G2/G3V ",23.4,0.24,-0.17,HIP52369,52369.0
2411086582892886784,0.005468504953889548,1,5,1575,344.52624999999995,-13.6425,2000,10.1,"K2V:   ",27.0,0.04,-0.33,HIP113409,113409.0
4329057039841257728,0.003427862148988939,1,5,1124,246.08249999999998,-13.641666666666666,2000,8.4,"K2V    ",21.5,-0.22,-0.21,HIP80366,80366.0
6840706910418152320,0.01579447911760869,1,5,1502,328.3241666666666,-13.551666666666668,2000,5.08,"F3IV   ",27.6,0.31,0.01,HIP108036,108036.0
4105386718001211392,9.362249045873878E-4,1,5,1282,280.23875,-13.379444444444445,2000,10.6,"M      ",16.2,-0.09,-0.67,HIP91608,91608.0
2457106882592567936,0.006126060875060979,1,5,104,21.714999999999996,-13.05638888888889,2000,5.51,"F0V    ",36.2,0.01,0.01,HIP6748,6748.0
2420563960807395072,0.15145360670084046,1,5,1631,357.1070833333333,-12.987222222222222,2000,9.59,"K8     ",27.0,0.23,0.02,HIP117410,117410.0
6890965518204449536,0.0033644528858811874,1,5,1468,321.0479166666666,-12.878055555555555,2000,5.48,"F0V    ",48.0,0.09,0.01,HIP105668,105668.0
3765286988182947840,0.011455541671279946,1,5,686,152.5245833333333,-12.815833333333334,2000,5.3,F2/F3IV,27.3,-0.12,-0.11,HIP49809,49809.0
5160075762132996992,0.0037792835565784166,1,5,203,43.13374999999999,-12.769444444444446,2000,6.05,"K1V    ",10.3,0.4,-0.19,HIP13402,13402.0
5726982995343100928,0.007700443265341937,1,5,573,124.59958333333333,-12.631944444444445,2000,5.95,"K0V    ",12.5,0.28,-0.99,HIP40693,40693.0
6879764552737781888,0.0028329268236626064,1,5,1389,303.1079166666666,-12.6175,2000,5.84,"F5V    ",28.0,0.19,-0.2,HIP99572,99572.0
6303961686341504512,0.0025257308175442193,1,5,956,212.94249999999997,-12.611666666666666,2000,7.93,"K1V    ",23.0,-0.26,-0.18,HIP69357,69357.0
6880093650312745984,0.026127261846111437,1,5,1399,304.51374999999996,-12.544722222222221,2000,3.58,G6/G8II,33.3,0.06,0.0,HIP100064,100064.0
6324325225803432320,0.0025107965347028857,1,5,989,218.56999999999996,-12.519444444444446,2000,11.3,"M4     ",6.11,-0.36,0.6,HIP71253,71253.0
6891134705556330880,0.003988525596731923,1,5,1479,322.5116666666666,-12.51,2000,9.11,"K4/K5V ",18.0,1.02,-0.26,HIP106147,106147.0
5690980582306104448,0.008330609991219545,1,5,669,147.78999999999996,-12.329722222222221,2000,10.0,"M0     ",13.6,1.14,-1.46,HIP48336,48336.0
3754435186374119424,0.0028218814031100116,1,5,723,159.135,-12.23,2000,5.71,"F7V    ",24.5,0.27,-0.67,HIP51933,51933.0
2423493369021649920,0.0030331790468246024,1,5,32,5.715833333333332,-12.209166666666667,2000,6.39,"G3V    ",20.3,0.39,0.06,HIP1803,1803.0
3036768068439044608,0.007028848218121526,1,5,542,116.98624999999998,-12.1925,2000,5.48,"F5+... ",30.2,-0.1,0.08,HIP38048,38048.0
2468730472844294016,0.004694548330375853,1,5,93,19.10083333333333,-12.096944444444444,2000,7.55,"K0V    ",26.5,0.13,0.0,HIP5938,5938.0
3765772972322477696,0.00323891681314479,1,5,696,154.19166666666666,-11.961666666666666,2000,10.9,"M0     ",13.7,-0.42,-0.6,HIP50341,50341.0
3009908378049913216,0.0035877713945526297,1,5,389,81.77,-11.900833333333333,2000,6.3,"F7V:   ",26.8,0.02,-0.05,HIP25486,25486.0
3766401961693098368,0.00599400870106376,1,5,681,151.15708333333333,-11.729444444444445,2000,8.15,"K0     ",23.1,-0.19,-0.03,HIP49366,49366.0
4154598526336121600,0.008130320714283967,1,5,1272,278.36999999999995,-11.635833333333332,2000,10.0,"K7V    ",25.4,-0.29,-0.24,HIP90979,90979.0
4187837450005193088,0.0026617836519345294,1,5,1340,293.02791666666667,-11.274722222222223,2000,7.53,"K2V    ",18.0,0.24,0.02,HIP96085,96085.0
5739942011185493888,0.006890622689415483,1,5,653,143.10666666666665,-11.184444444444445,2000,7.82,"K0     ",18.3,-0.25,0.04,HIP46816,46816.0
6313600142709958144,0.004835581173092539,1,5,1019,225.1808333333333,-11.135,2000,9.49,"K7V    ",19.5,-0.02,-0.48,HIP73457,73457.0
3184351876391975808,0.0022368400119272005,1,5,327,69.42458333333333,-11.038611111111111,2000,10.3,"M1     ",11.0,-0.23,-0.19,HIP21556,21556.0
3566643651231641600,0.0018316729813185292,1,5,759,167.79458333333332,10.950833333333332,2000,9.23,"K5V    ",20.8,-0.94,0.59,HIP54651,54651.0
3181588219554237184,7.994091966656765E-4,1,5,341,72.00458333333331,10.93361111111111,2000,9.53,"K7V    ",26.1,0.08,-0.11,HIP22288,22288.0
5175014311223513984,0.00659159067826622,1,5,162,35.506249999999994,10.777500000000002,2000,5.43,"F0V    ",29.8,0.15,-0.08,HIP11029,11029.0
2436812303124645504,0.003448540006096146,1,5,1608,350.7704166666666,10.764166666666666,2000,7.8,"K2V    ",19.4,0.45,0.26,HIP115445,115445.0
4190374813602603392,0.0021512177149059634,1,5,1358,297.695,10.763333333333334,2000,5.38,"F0V    ",26.4,-0.03,0.03,HIP97650,97650.0
2461043306017773696,0.04790425801029949,1,5,126,27.396249999999995,10.686388888888889,2000,4.66,"F3III  ",23.6,-0.15,-0.09,HIP8497,8497.0
6316161317607999232,0.00393252775293366,1,5,1040,230.65291666666664,10.661111111111111,2000,7.97,"K2V    ",21.8,-0.06,-0.2,HIP75253,75253.0
2473608009504466688,0.009205332703486417,1,5,60,12.531666666666665,10.644166666666667,2000,5.17,"F7IV-V ",15.4,-0.22,-0.23,HIP3909,3909.0
5116018880964324096,0.013157846481155963,1,5,258,55.890833333333326,10.485555555555555,2000,5.59,"A5m    ",42.9,-0.01,-0.02,HIP17395,17395.0
6890353330746858368,0.007413969354986316,1,5,1440,314.1941666666666,10.448333333333334,2000,11.3,"M4     ",14.7,-0.02,-1.11,HIP103388,103388.0
2473055951588089088,0.003261530617823463,1,5,71,15.587916666666667,10.42361111111111,2000,10.0,"K7V    ",21.6,0.02,-0.18,HIP4845,4845.0
3767851972716355712,0.008232242204671938,1,5,706,156.06208333333333,10.405833333333334,2000,9.98,"K4.5   ",27.2,0.28,-0.25,HIP50944,50944.0
2462426800883134336,0.003259275230792579,1,5,134,29.289999999999996,10.242222222222221,2000,6.42,"G5     ",33.9,-0.37,-0.24,HIP9094,9094.0
3767878708888402816,0.0035711940144765248,1,5,708,156.295,10.22861111111111,2000,10.1,"M0     ",12.4,-0.69,0.12,HIP51007,51007.0
2470140321628277504,0.05542656890698716,1,5,83,17.147499999999997,10.182222222222222,2000,3.46,"K2III  ",36.0,0.22,-0.14,HIP5364,5364.0
2428162410789155328,0.007835970304178591,1,5,28,4.7733333333333325,-9.964722222222221,2000,9.9,"K7V    ",20.7,-0.04,-0.3,HIP1532,1532.0
5164120762332790528,0.025742089137475485,1,5,257,55.81208333333333,-9.763333333333334,2000,3.52,"K0IV   ",9.04,-0.09,0.74,HIP17378,17378.0
5173902189571919872,0.01606301921039015,1,5,182,40.051666666666655,-9.452777777777778,2000,5.79,"F6V    ",21.5,-0.14,-0.08,HIP12444,12444.0
6317854118838346752,0.0013133655873252715,1,5,1047,232.05083333333332,-9.357777777777777,2000,7.57,"K2V    ",20.8,0.08,-0.36,HIP75722,75722.0
5166714578981717632,0.005213289491668944,1,5,229,48.95833333333333,-8.819722222222222,2000,4.8,"A5m    ",36.7,0.0,0.05,HIP15197,15197.0
5743705394673617664,0.004628516103351818,1,5,621,136.68874999999997,-8.806666666666667,2000,9.5,"M0     ",14.5,-0.31,0.21,HIP44722,44722.0
6317407201723597952,0.008118189251163204,1,5,1058,234.66666666666663,-8.794722222222221,2000,6.56,"F6IV-V ",22.6,0.0,-0.02,HIP76602,76602.0
6328672145023976960,0.004673577636025387,1,5,986,217.69874999999996,-8.64611111111111,2000,9.4,"K7V    ",16.5,-1.27,-0.24,HIP70956,70956.0
4345775217221821312,0.003790421739544417,1,5,1106,243.90541666666667,-8.369444444444445,2000,5.49,"G1V    ",14.0,0.23,-0.5,HIP79672,79672.0
3630092241022731136,0.00614053153560504,1,5,923,203.67999999999998,-8.341944444444445,2000,9.24,"K7V    ",19.7,-0.29,-0.09,HIP66252,66252.0
2430036837596487424,0.004978392149187462,1,5,30,5.305416666666666,-8.281111111111112,2000,9.19,"K2     ",23.0,0.0,0.0,HIP1692,1692.0
4347870370990204928,0.0026765521065282233,1,5,1089,239.97249999999997,-8.253055555555555,2000,10.4,"M0     ",13.9,0.2,-0.02,HIP78353,78353.0
2478112158887135488,0.03719398374780068,1,5,102,21.00583333333333,-8.183055555555555,2000,3.6,"K0III  ",35.1,-0.08,-0.21,HIP6537,6537.0
3592769731134725248,0.004184505596402605,1,5,783,172.67416666666665,-8.095,2000,11.9,"---    ",13.9,-0.35,0.26,HIP56157,56157.0
2430102808294101760,0.007848799932319588,1,5,27,4.674583333333333,-8.052777777777779,2000,6.47,"G0V    ",23.4,0.42,-0.14,HIP1499,1499.0
2475331528340199936,0.021184572400965915,1,5,89,18.599999999999998,-7.922777777777778,2000,5.14,"F5V    ",24.3,0.12,0.28,HIP5799,5799.0
6322070093095493504,0.00509204170768791,1,5,1036,229.86166666666665,-7.722222222222222,2000,10.5,"M5     ",6.26,-1.22,-0.1,HIP74995,74995.0
3195919528988725120,0.013570961320158519,1,5,296,63.817916666666655,-7.652777777777779,2000,4.43,"K1V    ",5.04,-2.24,-3.42,HIP19849,19849.0
5179806085976425984,0.007111735014278343,1,5,215,46.068749999999994,-7.600833333333333,2000,5.26,"A8V    ",43.0,0.07,0.02,HIP14293,14293.0
2619706544757416192,0.001257794284515273,1,5,1517,332.37458333333325,-7.548611111111111,2000,6.54,"G0     ",21.2,0.09,-0.45,HIP109378,109378.0
4216680418835844864,0.004033576976112101,1,5,1394,303.6175,-7.281944444444444,2000,10.1,"K7V    ",20.3,0.01,-0.27,HIP99764,99764.0
3016083407149428096,0.028598771867973636,1,5,404,84.72124999999998,-7.212777777777778,2000,4.77,"A4V    ",47.0,-0.01,-0.05,HIP26563,26563.0
2611163717366876544,0.002402684959049201,1,5,1566,342.58083333333326,-7.09,2000,9.86,"K5     ",13.9,-0.1,0.1,HIP112774,112774.0
3054448838181163520,0.005222168815049272,1,5,529,113.60916666666664,-6.8966666666666665,2000,8.16,"K2V    ",24.8,-0.08,-0.04,HIP36827,36827.0
2486984045196486784,0.006025186781008547,1,5,160,35.434999999999995,-6.879444444444445,2000,9.07,"K0     ",26.7,0.3,0.05,HIP11000,11000.0
6898272524589700608,0.008966352846434277,1,5,1477,321.8204166666666,-6.844166666666666,2000,11.0,"M0     ",16.2,0.02,-0.4,HIP105932,105932.0
6898272524589700608,0.008966352846434277,1,5,1476,321.8204166666666,-6.844166666666666,2000,11.0,"M0     ",16.2,0.02,-0.4,HIP105932,105932.0
3244915072792668416,0.003089209253792802,1,5,273,58.64791666666666,-6.825833333333333,2000,9.02,"M0V    ",15.4,0.0,0.53,HIP18280,18280.0
5755064487956174720,0.002806996756604682,1,5,592,129.4595833333333,-6.806666666666667,2000,6.74,"G0     ",23.6,-0.3,0.04,HIP42333,42333.0
3052753116376444800,0.0020120444516565006,1,5,491,105.67875,-6.799166666666666,2000,8.38,"K5V    ",18.7,-0.2,-0.31,HIP33955,33955.0
2477815222028038272,0.004353945987990756,1,5,113,24.397916666666664,-6.760277777777778,2000,7.66,"G5     ",23.6,0.17,-0.1,HIP7576,7576.0
2623505219992303104,0.00354012163036834,1,5,1559,340.83874999999995,-6.400555555555556,2000,8.11,"K0     ",21.5,-0.15,-0.29,HIP112190,112190.0
6910371005081903488,0.0127034444473523,1,5,1447,315.4941666666666,-6.318611111111111,2000,11.2,"M3     ",13.8,-0.23,-0.45,HIP103800,103800.0
3022099969137163904,0.0012750413472880123,1,5,422,88.25124999999998,-5.994722222222222,2000,9.7,"M0V    ",20.1,0.0,-0.35,HIP27803,27803.0
3103325050611099008,0.013794307228803948,1,5,458,98.09624999999998,-5.868611111111112,2000,5.6,F0Vnn+.,43.2,0.0,-0.04,HIP31167,31167.0
5746426720312132608,0.011236707569309948,1,5,639,140.1845833333333,-5.753888888888889,2000,9.1,"K2     ",24.1,-0.36,-0.12,HIP45839,45839.0
3211461469444773376,0.004583233549866885,1,5,359,75.20416666666667,-5.753611111111111,2000,6.22,"K3V    ",8.81,0.55,-1.11,HIP23311,23311.0
4170156100434293120,0.0047060811770346855,1,5,1208,263.37416666666667,-5.744722222222222,2000,5.61,"A5V    ",48.4,-0.04,-0.1,HIP85922,85922.0
4400452830957830656,0.0016041989394445526,1,5,1053,233.58666666666664,-5.695,2000,6.52,"F7V    ",25.1,-0.09,0.01,HIP76233,76233.0
3247680138377334912,0.005884100363506086,1,5,253,54.75458333333332,-5.626111111111111,2000,5.97,"K1V    ",35.1,-0.01,-0.21,HIP17027,17027.0
3824731809460825728,0.0030749145913451124,1,5,646,142.39583333333331,-5.3725,2000,9.74,"M0:    ",23.5,-0.48,0.03,HIP46549,46549.0
5170039502144332800,0.001889131172308896,1,5,244,51.24874999999999,-5.363611111111111,2000,7.86,"K5V    ",15.1,-0.23,-0.77,HIP15919,15919.0
