NAME,PSRJ,RAJ,DECJ,PMRA,PMDEC,PX,POSEPOCH,ELONG,ELAT,PMELONG,PMELAT,Gl,Gb,RAJD,DECJD,P0,F0,F1,F2,F3,PEPOCH,DM,DM1,RM,W50,W10,UNITS,TAU_SC,S400,S1400,S2000,BINARY,T0,PB,A1,OM,ECC,TASC,EPS1,EPS2,Minimum,Median,BINCOMP,DIST,DIST_DM,DM*sin(b),ZZ,XX,YY,ASSOC,SURVEY,OSURVEY,DISC.,PSR,NGLT,R_LUM,R_LUM14,AGE,BSURF,EDOT,EDOTD2,PMTOT,VTRANS,P1_I,AGE_I,BSURF_I,B_LC
J1904+0412,J1904+0412,19:04:31.3,+04:12:05.9,*,*,*,51450.00,288.058,26.635,*,*,38.163,-0.988,286.130758,4.201639,0.071095,14.065707,-2.176e-17,*,*,51450.00,185.90,*,*,2.500,*,TDB,*,*,0.23,*,BT,51449.4500,14.9343,9.6348,350.00,2.200e-04,*,*,*,0.2197,0.2578,He[clm+01],4.58,4.58,-3.21,-0.08,2.83,4.9,*,"pksmb,palfa",000002040000,2001,*,*,*,4.82e+00,1.02e+10,2.83e+09,1.21e+31,5.76e+29,*,*,*,*,*,7.38e+01
J1904+0451,J1904+0451,19:04:59.3,+04:51:54.9,*,*,*,56242.00,288.28,27.279,*,*,38.806,-0.787,286.247437,4.865265,0.006092,164.139791,-1.540e-16,*,*,56242.00,182.71,*,*,*,*,TDB,*,*,0.12,*,*,*,*,*,*,*,*,*,*,*,*,*,4.40,4.40,-2.51,-0.06,2.76,5.07,*,palfa,000002000000,2015,*,*,*,2.27e+00,1.69e+10,1.89e+08,9.98e+32,5.15e+31,*,*,*,*,*,7.83e+03
J1904+0738,J1904+0738,19:04:07.5,+07:38:51.6,*,*,*,54760.00,288.437,30.067,*,*,41.18,0.68,286.031387,7.647692,0.208958,4.785643,-9.411e-15,*,*,54760.00,278.32,*,*,2.900,*,TDB,*,*,0.23,*,*,*,*,*,*,*,*,*,*,*,*,*,6.15,6.15,3.31,0.07,4.05,3.87,*,palfa,000002000000,2006,*,*,*,8.70e+00,8.06e+06,2.97e+11,1.78e+33,4.70e+31,*,*,*,*,*,3.05e+02
J1904+0800,J1904+0800,19:04:03.5,+08:00:52.6,*,*,*,51911.00,288.472,30.433,*,*,41.498,0.863,286.014583,8.014611,0.263345,3.797304,-2.497e-13,*,*,51911.00,438.80,*,769.60,9.200,*,TDB,0.01,*,0.36,*,*,*,*,*,*,*,*,*,*,*,*,*,10.95,10.95,6.61,0.17,7.25,0.3,*,"pksmb,palfa",000002040000,2003,*,*,*,4.32e+01,2.41e+05,2.16e+12,3.74e+34,3.12e+32,*,*,*,*,*,1.11e+03
B1901+10,J1904+1011,19:04:02.4,+10:11:34.6,*,*,*,51600.00,288.796,32.593,*,*,43.433,1.865,286.010375,10.192944,1.856570,0.538628,-8.007e-17,*,*,51600.00,135.00,*,-98.10,28.000,93.000,TDB,*,4.40,0.58,*,*,*,*,*,*,*,*,*,*,*,*,*,5.50,5.50,4.39,0.18,3.78,4.51,*,"ar1,ar2,ar3,pksmb,palfa",000002042404,1975,*,*,1.33e+02,1.75e+01,1.07e+08,7.24e+11,1.70e+30,5.63e+28,*,*,*,*,*,1.06e+00
J1904-1224,J1904-1224,19:04:33.2,-12:24:01.3,*,*,*,51037.00,286.009,10.146,*,*,23.291,-8.49,286.138673,-12.400366,0.750808,1.331898,-1.317e-15,-3.000e-27,*,51037.00,118.23,*,28.00,17.000,26.000,TDB,0.00,6.00,0.29,*,*,*,*,*,*,*,*,*,*,*,*,*,7.27,7.27,-17.46,-1.07,2.84,1.9,*,"pks70,pkssw,htru_pks",000010104000,1998,*,*,3.17e+02,1.53e+01,1.60e+07,7.55e+11,6.92e+31,1.31e+30,*,*,*,*,*,1.67e+01
B1902-01,J1905-0056,19:05:27.7,-00:56:40.9,*,*,*,49721.00,287.625,21.499,1.000,9.000,33.69,-3.551,286.365564,-0.94471,0.643181,1.554772,-7.377e-15,-1.960e-26,*,49721.00,229.13,*,141.80,6.200,15.000,TDB,0.00,9.80,0.92,*,*,*,*,*,*,*,*,*,*,*,*,*,7.64,7.64,-14.19,-0.47,4.23,2.16,*,"gb3,pks70,pksmb,htru_eff",000400044200,1985,*,*,5.72e+02,5.37e+01,3.34e+06,1.42e+12,4.53e+32,7.76e+30,9.055,327.995,3.05e-15,3.34e+06,1.42e+12,5.00e+01
J1905+0400,J1905+0400,19:05:28.2,+04:00:10.8,-3.800,-7.300,*,53700.00,288.293,26.409,*,*,38.095,-1.289,286.367806,4.003023,0.003784,264.242346,-3.425e-16,*,*,53700.00,25.69,-0.001,*,0.590,*,TDB,*,*,0.05,*,*,*,*,*,*,*,*,*,*,*,*,*,1.06,1.06,-0.58,-0.02,0.65,7.67,*,pksmb,000000040000,2004,*,*,*,5.62e-02,1.22e+10,1.38e+08,3.57e+33,3.18e+33,8.230,41.358,4.25e-21,1.41e+10,1.28e+08,2.38e+04
J1905+0600,J1905+0600,19:05:04.3,+06:00:59.9,*,*,*,52048.00,288.467,28.419,*,*,39.838,-0.277,286.268125,6.016639,0.441210,2.266496,-5.714e-15,*,*,52048.00,730.10,*,*,13.000,*,TDB,*,*,0.42,*,*,*,*,*,*,*,*,*,*,*,*,*,8.81,8.81,-3.53,-0.04,5.64,1.74,*,"pksmb,palfa",000002040000,2004,*,*,*,3.26e+01,6.28e+06,7.09e+11,5.11e+32,6.59e+30,*,*,*,*,*,7.74e+01
J1905+0616,J1905+0616,19:05:06.8,+06:16:16.7,*,*,*,51631.00,288.516,28.67,*,*,40.069,-0.169,286.278537,6.271306,0.989706,1.010401,-1.381e-13,*,*,51631.00,256.05,*,136.50,21.000,46.000,TDB,0.03,0.50,0.51,*,*,*,*,*,*,*,*,*,*,*,*,*,4.95,4.95,-0.76,-0.01,3.19,4.71,*,"ar4,pksmb,palfa",000002060000,2005,*,*,1.23e+01,1.25e+01,1.16e+05,1.17e+13,5.51e+33,2.25e+32,*,*,*,*,*,1.13e+02
B1903+07,J1905+0709,19:05:53.6,+07:09:19.4,*,*,*,49466.00,288.865,29.522,*,*,40.944,0.065,286.473426,7.155379,0.648040,1.543114,-1.177e-14,6.700e-25,*,49466.00,245.34,*,272.70,39.000,*,TDB,0.01,*,1.80,*,*,*,*,*,*,*,*,*,*,*,*,*,4.98,4.98,0.28,0.01,3.26,4.74,*,"jb2,pksmb,palfa",000002040100,1986,*,*,*,4.46e+01,2.08e+06,1.81e+12,7.17e+32,2.89e+31,*,*,*,*,*,6.24e+01
J1905+0902,J1905+0902,19:05:19.5,+09:02:32.4,*,*,*,54570.00,288.989,31.411,*,*,42.555,1.056,286.331396,9.042358,0.218253,4.581840,-7.345e-14,*,*,54570.00,433.40,*,*,3.900,*,TDB,*,*,0.10,*,*,*,*,*,*,*,*,*,*,*,*,*,11.56,11.56,7.99,0.21,7.82,-0.01,*,palfa,000002000000,2006,*,*,*,1.30e+01,9.88e+05,8.84e+11,1.33e+34,9.94e+31,*,*,*,*,*,7.97e+02
J1906+0055,J1906+0055,19:06:48.6,+00:55:07.8,*,*,*,56408.00,288.234,23.307,*,*,35.505,-3.0,286.702835,0.918857,0.002790,358.480447,-4.266e-16,*,*,56408.00,126.83,*,*,*,*,TDB,*,*,0.10,*,ELL1,*,0.6096,0.6250,315.00,1.414e-06,56407.5586,-1.000e-06,1.000e-06,0.1148,0.1337,He[sab+16],4.48,4.48,-6.64,-0.23,2.6,4.86,*,palfa,000002000000,2015,*,*,*,2.01e+00,1.33e+10,9.74e+07,6.04e+33,3.01e+32,*,*,*,*,*,4.21e+04
J1906+0414,J1906+0414,19:06:57.7,+04:14:29.4,*,*,*,53677.00,288.739,26.598,*,*,38.478,-1.51,286.740804,4.241511,1.043362,0.958440,-1.053e-14,*,*,53677.00,349.00,*,787.00,22.000,*,TDB,*,*,0.23,*,*,*,*,*,*,*,*,*,*,*,*,*,10.07,10.07,-9.20,-0.27,6.26,0.62,*,pksmb,000000040000,2006,*,*,*,2.33e+01,1.44e+06,3.50e+12,3.98e+32,3.93e+30,*,*,*,*,*,2.89e+01
J1906+0509,J1906+0509,19:06:56.4,+05:09:35.6,*,*,*,56406.00,288.865,27.51,*,*,39.291,-1.083,286.735404,5.159889,0.397590,2.515156,-3.299e-14,*,*,56406.00,99.50,*,*,21.200,*,TDB,*,*,0.07,*,*,*,*,*,*,*,*,*,*,*,*,*,3.09,3.09,-1.88,-0.06,1.96,6.11,*,palfa,000002000000,2017,*,*,*,6.68e-01,1.21e+06,1.46e+12,3.28e+33,3.43e+32,*,*,*,*,*,2.17e+02
B1904+06,J1906+0641,19:06:35.2,+06:41:02.9,*,*,*,49613.00,288.991,29.033,-6.000,-1.400,40.604,-0.304,286.646854,6.684139,0.267275,3.741465,-2.990e-14,-6.800e-27,*,49613.00,472.80,*,371.50,18.000,*,TDB,0.01,2.80,1.70,*,*,*,*,*,*,*,*,*,*,*,*,*,7.00,6.81,-2.51,-0.04,4.56,3.19,*,"jb2,pksmb,ar4,palfa",000002060100,1986,*,*,1.37e+02,8.33e+01,1.98e+06,7.65e+11,4.42e+33,9.01e+31,6.161,204.469,2.14e-15,1.98e+06,7.64e+11,3.75e+02
J1906+0649,J1906+0649,19:06:11.9,+06:49:48.1,*,*,*,52317.00,288.903,29.19,*,*,40.69,-0.152,286.549875,6.830028,1.286564,0.777264,-9.200e-17,*,*,52317.00,249.00,*,-15.90,37.000,*,TDB,*,*,0.30,*,*,*,*,*,*,*,*,*,*,*,*,*,4.97,4.97,-0.66,-0.01,3.24,4.73,*,pksmb,000000040000,2004,*,*,*,7.41e+00,1.34e+08,4.48e+11,2.82e+30,1.14e+29,*,*,*,*,*,1.97e+00
J1906+0725,J1906+0725,19:06,+07:25,*,*,*,56657.00,288.934,29.778,*,*,41.188,0.162,286.5,7.416667,1.536510,0.650826,*,*,*,56657.00,480.40,*,*,*,*,TDB,*,*,0.05,*,*,*,*,*,*,*,*,*,*,*,*,*,7.07,7.07,1.36,0.02,4.66,3.18,*,palfa,000002000000,2015,*,*,*,2.50e+00,*,*,*,*,*,*,*,*,*,*
J1906+0912,J1906+0912,19:06:28.4,+09:12:56.6,*,*,*,51360.00,289.345,31.546,*,*,42.84,0.884,286.618583,9.215722,0.775345,1.289749,-2.200e-16,*,*,51360.00,265.00,*,*,16.700,*,TDB,*,*,0.32,*,*,*,*,*,*,*,*,*,*,*,*,*,7.39,7.39,4.09,0.11,5.02,3.08,*,"pksmb,palfa",000002040000,2002,*,*,*,1.75e+01,9.29e+07,3.24e+11,1.12e+31,2.05e+29,*,*,*,*,*,6.52e+00
J1907+0249,J1907+0249,19:07:42.0,+02:49:41,*,*,*,52554.00,288.74,25.173,*,*,37.306,-2.323,286.925125,2.828056,0.351879,2.841882,-9.170e-15,*,*,52554.00,261.00,*,369.00,21.700,32.040,TDB,*,*,0.46,*,*,*,*,*,*,*,*,*,*,*,*,*,8.75,8.75,-10.58,-0.35,5.3,1.55,*,"pksmb,palfa",000002040000,2004,*,*,*,3.52e+01,4.91e+06,6.40e+11,1.03e+33,1.34e+31,*,*,*,*,*,1.38e+02
J1907+0255,J1907+0255,19:07:17.9,+02:55:02.7,*,*,*,56700.00,288.643,25.274,*,*,37.339,-2.192,286.824583,2.917417,0.618761,1.616134,-5.825e-16,*,*,56700.00,257.00,*,*,30.800,*,TDB,*,*,0.14,*,*,*,*,*,*,*,*,*,*,*,*,*,7.98,7.98,-9.83,-0.31,4.84,2.16,*,palfa,000002000000,2015,*,*,*,8.92e+00,4.40e+07,3.76e+11,3.72e+31,5.84e+29,*,*,*,*,*,1.49e+01
J1907+0345,J1907+0345,19:07:14.5,+03:45:10.6,*,*,*,51999.00,288.746,26.105,*,*,38.075,-1.796,286.810596,3.752944,0.240153,4.164008,-1.426e-13,*,*,51999.00,311.70,*,426.90,6.300,*,TDB,*,*,0.17,*,*,*,*,*,*,*,*,*,*,*,*,*,9.49,9.49,-9.77,-0.3,5.85,1.03,*,"pksmb,palfa",000002040000,2004,*,*,*,1.53e+01,4.63e+05,1.42e+12,2.34e+34,2.60e+32,*,*,*,*,*,9.62e+02
J1907+0534,J1907+0534,19:07:23.3,+05:34:53,*,*,*,51719.00,289.052,27.913,*,*,39.717,-0.988,286.84725,5.581389,1.138403,0.878424,-2.430e-15,*,*,51719.00,524.00,*,*,8.900,*,TDB,*,*,0.36,*,*,*,*,*,*,*,*,*,*,*,*,*,11.84,11.84,-9.04,-0.2,7.56,-0.61,*,"pksmb,palfa",000002040000,2002,*,*,*,5.05e+01,5.73e+06,1.92e+12,8.43e+31,6.01e+29,*,*,*,*,*,1.22e+01
J1907+0602,J1907+0602,19:07:54.7,+06:02:16.9,*,*,*,54935.00,289.266,28.349,*,*,40.182,-0.894,286.978083,6.038028,0.106633,9.377982,-7.636e-12,1.880e-22,*,54935.00,82.10,*,*,*,*,TDB,*,*,0.00,*,*,*,*,*,*,*,*,*,*,*,*,*,2.37,2.58,-1.28,-0.04,1.53,6.69,"GRS:2FGL_J1907.9+0602[naa+12],SNR:G40.5-",FermiBlind,000004000000,2009,HE,*,*,1.91e-02,1.95e+04,3.08e+12,2.83e+36,5.03e+35,*,*,*,*,*,2.38e+04
J1907+0631,J1907+0631,19:07:03.8,+06:31:18.9,*,*,*,56985.00,289.1,28.856,*,*,40.515,-0.484,286.7659,6.521917,0.323648,3.089776,-4.317e-12,*,*,56985.00,428.60,*,*,14.800,*,TDB,*,*,0.25,*,*,*,*,*,*,*,*,*,*,*,*,*,3.40,6.78,-3.62,-0.03,2.21,5.92,SNR:G40.5-0.5[lsb+17],palfa,000002000000,2017,*,1,*,2.89e+00,1.13e+04,1.22e+13,5.27e+35,4.55e+34,*,*,*,*,*,3.39e+03
J1907+0731,J1907+0731,19:07:54.7,+07:31:21.9,*,*,*,52352.00,289.492,29.82,*,*,41.5,-0.211,286.978292,7.52275,0.363676,2.749698,-1.392e-13,*,*,52352.00,239.80,*,*,11.000,*,TDB,*,*,0.35,*,*,*,*,*,*,*,*,*,*,*,*,*,4.99,4.99,-0.88,-0.02,3.31,4.76,*,"pksmb,palfa",000002040000,2004,*,*,*,8.72e+00,3.13e+05,2.62e+12,1.51e+34,6.07e+32,*,*,*,*,*,5.10e+02
J1907+0740,J1907+0740,19:07:44.1,+07:40:22.6,*,*,*,51354.00,289.465,29.975,*,*,41.613,-0.102,286.933825,7.672944,0.574698,1.740044,-2.033e-15,*,*,51354.00,332.00,*,571.00,13.200,23.000,TDB,0.00,*,0.41,*,*,*,*,*,*,*,*,*,*,*,*,*,5.81,5.81,-0.59,-0.01,3.86,4.16,*,"pksmb,palfa",000002040000,2002,*,*,*,1.38e+01,1.36e+07,6.29e+11,1.40e+32,4.14e+30,*,*,*,*,*,3.10e+01
J1907+0859,J1907+0859,19:07:01.9,+08:59:43.8,*,*,*,56700.00,289.471,31.309,*,*,42.707,0.661,286.757971,8.9955,1.527042,0.654861,-2.378e-15,*,*,56700.00,190.00,*,*,35.600,*,TDB,*,*,0.07,*,*,*,*,*,*,*,*,*,*,*,*,*,4.99,4.99,2.19,0.06,3.38,4.83,*,palfa,000002000000,2017,*,*,*,1.74e+00,4.36e+06,2.94e+12,6.15e+31,2.47e+30,*,*,*,*,*,7.75e+00
J1907+0918,J1907+0918,19:07:22.4,+09:18:30.7,*,*,*,51319.00,289.618,31.608,*,*,43.024,0.73,286.843504,9.308544,0.226107,4.422683,-1.844e-12,*,*,51319.00,357.90,*,*,4.400,*,TDB,0.00,0.40,0.29,*,*,*,*,*,*,*,*,*,*,*,*,*,8.22,8.22,4.56,0.1,5.61,2.49,*,"misc,pksmb,palfa",000002440000,2000,*,*,2.70e+01,1.96e+01,3.80e+04,4.67e+12,3.22e+35,4.77e+33,*,*,*,*,*,3.79e+03
J1907+1149,J1907+1149,19:07:37.7,+11:49:37.1,*,*,*,53445.00,290.104,34.094,*,*,45.29,1.832,286.907417,11.826972,1.420160,0.704146,-7.923e-14,*,*,53445.00,202.80,*,*,15.000,30.000,TDB,*,*,0.16,*,*,*,*,*,*,*,*,*,*,*,*,*,7.55,7.55,6.48,0.24,5.36,3.19,*,"pksmb,palfa",000002040000,2006,*,*,*,8.89e+00,1.41e+05,1.52e+13,2.20e+33,3.86e+31,*,*,*,*,*,4.99e+01
B1905+39,J1907+4002,19:07:34.6,+40:02:05.7,11.000,11.000,*,48713.00,298.125,61.835,*,*,70.948,14.203,286.8944,40.034919,1.235757,0.809220,-3.541e-16,-2.900e-28,*,48713.00,30.97,*,5.20,58.500,72.500,TDB,0.00,23.00,1.80,*,*,*,*,*,*,*,*,*,*,*,*,*,2.46,2.46,7.60,0.6,2.25,7.72,*,"gb1,gb2,gb4",000000010060,1978,*,*,1.39e+02,1.09e+01,3.62e+07,8.27e+11,1.13e+31,1.87e+30,15.556,181.430,5.39e-16,3.63e+07,8.26e+11,4.11e+00
J1908+0457,J1908+0457,19:08:16.1,+04:57:41,*,*,*,49079.50,289.205,27.27,*,*,39.267,-1.468,287.067292,4.961389,0.846793,1.180926,-1.367e-15,*,*,49079.50,360.00,*,929.00,42.000,59.000,TDB,*,*,0.93,*,*,*,*,*,*,*,*,*,*,*,*,*,11.29,11.29,-9.22,-0.29,7.14,-0.24,*,"misc,pksmb,palfa",000002440000,1996,*,*,*,1.19e+02,1.37e+07,9.22e+11,6.37e+31,5.00e+29,*,*,*,*,*,1.42e+01
J1908+0500,J1908+0500,19:08:05.1,+05:00:54.4,*,*,*,49079.50,289.162,27.329,*,*,39.293,-1.403,287.021508,5.015125,0.291021,3.436181,-3.053e-14,*,*,49079.50,201.42,*,120.60,3.900,7.600,TDB,0.00,6.10,0.79,*,*,*,*,*,*,*,*,*,*,*,*,*,5.84,5.84,-4.93,-0.14,3.7,3.98,*,"ar3,pksmb,palfa",000002042000,1995,*,*,2.08e+02,2.69e+01,1.78e+06,8.78e+11,4.14e+33,1.21e+32,*,*,*,*,*,3.34e+02
J1908+0734,J1908+0734,19:08:17.0,+07:34:14.3,*,*,*,49079.50,289.604,29.856,*,*,41.585,-0.27,287.070875,7.570656,0.212353,4.709147,-1.829e-14,*,*,49079.50,11.10,*,-19.00,2.800,18.000,TDB,*,3.50,0.54,*,*,*,*,*,*,*,*,*,*,*,*,*,0.67,0.67,-0.05,-0.0,0.44,8.0,*,"ar3,pksmb,palfa",000002042000,1995,*,*,1.57e+00,2.42e-01,4.08e+06,4.23e+11,3.40e+33,7.57e+33,*,*,*,*,*,4.15e+02
J1908+0833,J1908+0833,19:08:20.9,+08:33:31.5,*,*,*,56700.00,289.778,30.832,*,*,42.469,0.171,287.087333,8.55875,0.512111,1.952703,-7.577e-15,*,*,56700.00,700.10,*,*,14.600,*,TDB,*,*,0.20,*,*,*,*,*,*,*,*,*,*,*,*,*,11.32,11.32,2.09,0.03,7.64,0.15,*,palfa,000002000000,2017,*,*,*,2.56e+01,4.08e+06,1.02e+12,5.84e+32,4.56e+30,*,*,*,*,*,7.13e+01
J1908+0839,J1908+0839,19:08:18.5,+08:39:59.2,*,*,*,51550.00,289.784,30.94,*,*,42.56,0.229,287.077125,8.666444,0.185397,5.393823,-6.943e-14,*,*,51550.00,512.10,*,*,5.100,*,TDB,0.00,*,0.49,*,*,*,*,*,*,*,*,*,*,*,*,*,8.27,8.27,2.05,0.03,5.59,2.41,*,"pksmb,palfa",000002040000,2002,*,*,*,3.35e+01,1.23e+06,6.73e+11,1.48e+34,2.16e+32,*,*,*,*,*,9.90e+02
J1908+0909,J1908+0909,19:08:07.4,+09:09:12.4,*,*,*,51525.00,289.808,31.429,*,*,42.972,0.494,287.030987,9.153444,0.336555,2.971286,-3.079e-13,1.200e-24,*,51525.00,467.50,*,*,6.900,*,TDB,0.01,*,0.22,*,*,*,*,*,*,*,*,*,*,*,*,*,8.87,8.87,4.03,0.08,6.05,2.01,*,"pksmb,palfa",000002040000,2002,*,*,*,1.73e+01,1.53e+05,3.47e+12,3.61e+34,4.59e+32,*,*,*,*,*,8.53e+02
B1906+09,J1908+0916,19:08:58.7,+09:16:14,*,*,*,42832.50,290.072,31.516,*,*,43.173,0.361,287.244833,9.270556,0.830270,1.204428,-1.422e-16,*,*,42832.50,249.80,*,*,26.000,*,TDB,*,5.00,0.23,*,*,*,*,*,*,*,*,*,*,*,*,*,5.56,5.56,1.57,0.03,3.8,4.45,*,"ar1,pksmb,palfa",000002040004,1975,*,*,1.55e+02,7.11e+00,1.34e+08,2.89e+11,6.76e+30,2.19e+29,*,*,*,*,*,4.73e+00
B1907+00,J1909+0007,19:09:35.2,+00:07:57.7,*,*,*,48740.00,288.874,22.439,-1.600,*,35.123,-3.977,287.396907,0.132714,1.016948,0.983334,-5.336e-15,1.700e-28,*,48740.00,112.79,*,-40.00,8.000,31.000,TDB,*,12.00,0.87,*,*,*,*,*,*,*,*,*,*,*,*,*,4.36,4.36,-7.82,-0.3,2.5,4.94,*,"misc,mol2,gb2,ar2,pks70,ar4,pksmb,g",000000474450,1973,*,3,2.28e+02,1.65e+01,2.92e+06,2.40e+12,2.07e+32,1.09e+31,*,*,*,*,*,2.14e+01
B1907+02,J1909+0254,19:09:38.3,+02:54:50.6,*,*,*,49695.00,289.283,25.195,1.000,*,37.605,-2.713,287.409627,2.914076,0.989831,1.010273,-5.639e-15,7.410e-26,*,49695.00,171.73,*,254.00,11.000,23.600,TDB,0.00,21.00,0.63,*,*,*,*,*,*,*,*,*,*,*,*,*,4.50,5.88,-8.13,-0.21,2.74,4.94,*,"jb1,mol2,pksmb,gb4,palfa",000002050012,1972,*,*,4.25e+02,1.28e+01,2.84e+06,2.37e+12,2.25e+32,1.11e+31,*,*,*,*,*,2.29e+01
J1909+0616,J1909+0616,19:09:51.2,+06:16:51.8,*,*,*,51720.00,289.847,28.525,*,*,40.62,-1.21,287.463375,6.281056,0.755993,1.322764,-3.601e-14,*,*,51720.00,352.00,*,12.00,32.500,*,TDB,*,*,0.33,*,*,*,*,*,*,*,*,*,*,*,*,*,9.56,9.56,-7.43,-0.2,6.22,1.25,*,"pksmb,ar4,palfa",000002060000,2002,*,*,*,3.02e+01,5.82e+05,3.99e+12,1.88e+33,2.06e+31,*,*,*,*,*,8.66e+01
J1909+0641,J1909+0641,19:09:29.0,+06:41:25.8,*,*,*,54870.00,289.807,28.943,*,*,40.941,-0.94,287.37105,6.6905,0.741762,1.348141,-5.859e-15,*,*,54870.00,36.70,*,*,7.900,*,TDB,*,*,0.11,*,*,*,*,*,*,*,*,*,*,*,*,*,1.33,1.33,-0.60,-0.02,0.87,7.5,*,palfa,000002000000,2009,RRAT,*,*,1.98e-01,3.65e+06,1.56e+12,3.12e+32,1.76e+32,*,*,*,*,*,3.59e+01
J1909+0749,J1909+0749,19:09:08.2,+07:49:32,*,*,*,54870.00,289.886,30.079,*,*,41.909,-0.34,287.284167,7.825556,0.237161,4.216540,-2.701e-12,*,*,54870.00,539.36,*,*,5.200,*,TDB,*,*,0.23,*,*,*,*,*,*,*,*,*,*,*,*,*,8.29,8.29,-3.20,-0.05,5.54,2.33,*,palfa,000002000000,2013,*,*,*,1.55e+01,2.47e+04,6.07e+12,4.50e+35,6.54e+33,*,*,*,*,*,4.27e+03
J1909+0912,J1909+0912,19:09:19.9,+09:12:53.7,*,*,*,51496.00,290.164,31.449,*,*,43.164,0.258,287.332958,9.214917,0.222949,4.485325,-7.203e-13,*,*,51496.00,421.50,*,253.30,10.000,*,TDB,0.01,*,0.35,*,*,*,*,*,*,*,*,*,*,*,*,*,7.61,7.61,1.90,0.03,5.21,2.95,*,"pksmb,palfa",000002040000,2002,*,*,*,2.03e+01,9.87e+04,2.86e+12,1.28e+35,2.20e+33,*,*,*,*,*,2.42e+03
B1907+10,J1909+1102,19:09:48.6,+11:02:03.3,*,*,*,49912.00,290.606,33.233,-5.000,8.000,44.832,0.992,287.452891,11.034263,0.283641,3.525579,-3.281e-14,-2.020e-24,*,54200.00,149.98,*,540.00,4.800,13.000,TDB,0.00,50.00,1.90,*,*,*,*,*,*,*,*,*,*,*,*,*,4.80,4.79,2.60,0.08,3.38,5.1,*,"jb1,ar1,mol2,jb2,gb3,ar3,ar4,pksmb,",000002072316,1973,*,2,1.15e+03,4.38e+01,1.70e+06,8.76e+11,4.57e+33,1.98e+32,9.434,214.686,2.64e-15,1.70e+06,8.76e+11,3.60e+02
J1909+1148,J1909+1148,19:09:31.3,+11:48:59.8,*,*,*,56700.00,290.656,34.018,*,*,45.494,1.416,287.380746,11.816628,0.448945,2.227442,-3.597e-16,*,*,56700.00,199.80,*,*,4.600,*,TDB,*,*,0.09,*,*,*,*,*,*,*,*,*,*,*,*,*,7.13,7.13,4.94,0.18,5.08,3.5,*,palfa,000002000000,2015,*,*,*,4.58e+00,9.81e+07,1.83e+11,3.16e+31,6.22e+29,*,*,*,*,*,1.89e+01
J1910-0112,J1910-0112,19:10:15.7,-01:12:06,*,*,*,53174.00,288.869,21.094,*,*,34.009,-4.736,287.565417,-1.201667,1.360603,0.734968,-9.600e-17,*,*,53174.00,178.00,*,*,50.000,*,TDB,*,*,0.07,*,*,*,*,*,*,*,*,*,*,*,*,*,8.12,8.12,-14.70,-0.67,4.53,1.79,*,pksmb,000000040000,2006,*,*,*,4.62e+00,1.21e+08,4.98e+11,2.79e+30,4.22e+28,*,*,*,*,*,1.85e+00
J1910+0225,J1910+0225,19:10:10.3,+02:25:23.6,*,*,*,52586.00,289.357,24.691,*,*,37.229,-3.057,287.543162,2.423222,0.337855,2.959851,-2.298e-15,*,*,52586.00,209.00,*,323.00,16.400,29.020,TDB,*,*,0.60,*,*,*,*,*,*,*,*,*,*,*,*,*,7.94,7.94,-11.15,-0.42,4.8,2.19,*,pksmb,000000040000,2004,*,*,*,3.78e+01,2.04e+07,3.01e+11,2.69e+32,4.26e+30,*,*,*,*,*,7.32e+01
B1907-03,J1910-0309,19:10:29.6,-03:09:54.1,*,*,*,49985.00,288.662,19.14,*,*,32.28,-5.68,287.623659,-3.16502,0.504605,1.981750,-8.590e-15,-1.300e-25,*,49985.00,205.53,*,152.00,7.600,30.400,TDB,0.00,27.00,0.55,*,*,*,*,*,*,*,*,*,*,*,*,*,14.44,14.44,-20.34,-1.43,7.67,-3.65,*,"mol2,gb3,pks70,pksmb,pkssw",000000144210,1978,*,3,5.63e+03,1.15e+02,3.66e+06,1.06e+12,6.72e+32,3.22e+30,*,*,*,*,*,7.76e+01
B1907+03,J1910+0358,19:10:09.0,+03:58:28.0,*,*,*,50026.00,289.58,26.23,*,*,38.606,-2.339,287.537766,3.974451,2.330263,0.429136,-8.234e-16,1.400e-26,*,50026.00,82.93,*,-127.00,265.000,*,TDB,*,21.00,1.50,*,*,*,*,*,*,*,*,*,*,*,*,*,2.86,2.86,-3.38,-0.12,1.78,6.27,*,"misc,mol2,pksmb",000000440010,1975,*,1,1.72e+02,1.23e+01,8.26e+06,3.27e+12,1.39e+31,1.71e+30,*,*,*,*,*,2.42e+00
J1910+0517,J1910+0517,19:10:37.9,+5:17:56.1,*,*,*,56700.00,289.913,27.526,*,*,39.838,-1.835,287.657946,5.298917,0.308048,3.246248,-7.698e-15,7.500e-24,-1.800e-31,56700.00,300.00,*,*,13.000,*,TDB,*,*,0.50,*,*,*,*,*,*,*,*,*,*,*,*,*,11.00,11.00,-9.61,-0.35,7.04,0.06,*,palfa,000002000000,2017,*,*,*,6.05e+01,6.68e+06,4.80e+11,9.87e+32,8.15e+30,*,*,*,*,*,1.54e+02
